OTU,Sample,Abundance,date,location,carbon,timepoint,air_temp,Kingdom,Phylum,Class,Order,Family,Genus,Species
da2817e931789ac32c19f8aad68b9746,C11,0,11/15/2021,control,y,252,34,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,T12,0,6/28/2021,test,n,112,74,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,T6,0,5/17/2021,test,y,70,64,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,T1,0,3/8/2021,test,n,0,54,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,RAS4,0,6/21/2021,ras,n,105,68,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,T3,0,4/26/2021,test,n,49,61,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,RAS11,0,1/12/2022,ras,y,310,37,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,C9,0,11/1/2021,control,y,238,42,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,C6,0,10/11/2021,control,y,217,70,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,T21,0,8/30/2021,test,n,175,77,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,T19,0,8/16/2021,test,n,161,73,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,T16,0,7/26/2021,test,n,140,83,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,C12,0,11/22/2021,control,y,259,30,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,T13,0,7/6/2021,test,n,120,84,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,T7,0,5/24/2021,test,y,77,74,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,T2,0,4/19/2021,test,n,42,47,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,T17,0,8/2/2021,test,n,147,71,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,T34,0,11/29/2021,test,y,266,35,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,T31,0,11/8/2021,test,y,245,56,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,T8,0,6/1/2021,test,y,85,66,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,T20,0,8/23/2021,test,n,168,79,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,T25,0,9/27/2021,test,y,203,72,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,T22,0,9/7/2021,test,y,183,75,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,T32,0,11/15/2021,test,y,252,34,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,T9,0,6/7/2021,test,y,91,76,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,C13,0,11/29/2021,control,y,266,35,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,T14,0,7/12/2021,test,n,126,71,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,T23,0,9/13/2021,test,y,189,77,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,T33,0,11/22/2021,test,y,259,30,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,T18,0,8/9/2021,test,n,154,76,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,T35,0,12/13/2021,test,y,280,42,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,T15,0,7/19/2021,test,n,133,76,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,T24,0,9/21/2021,test,y,197,67,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,T26,0,10/4/2021,test,y,210,68,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,T36,0,1/12/2022,test,y,310,37,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,C14,0,12/6/2021,control,y,273,29,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
da2817e931789ac32c19f8aad68b9746,T27,0,10/11/2021,test,y,217,70,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,Ca_Dechloromonas_phosphoritropha
eca049cbc6c5f7e8e62e428ddbb6f33a,C1,0,9/7/2021,control,y,183,75,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T10,0,6/14/2021,test,y,98,74,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T4,0,5/3/2021,test,y,56,63,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,RAS8,0,10/18/2021,ras,y,224,60,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,RAS5,0,7/19/2021,ras,n,133,76,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,RAS2,0,4/19/2021,ras,n,42,47,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T28,0,10/18/2021,test,y,224,60,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,RAS1,0,3/8/2021,ras,n,0,54,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,C7,0,10/18/2021,control,y,224,60,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,C4,0,9/27/2021,control,y,203,72,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T2,0,4/19/2021,test,n,42,47,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,C16,0,1/12/2022,control,y,310,37,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,C13,0,11/29/2021,control,y,266,35,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,C10,0,11/8/2021,control,y,245,56,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T11,0,6/21/2021,test,n,105,68,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T5,0,5/13/2021,test,y,66,57,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,RAS9,0,11/15/2021,ras,y,252,34,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,RAS6,0,8/16/2021,ras,n,161,73,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,RAS3,0,5/24/2021,ras,y,77,74,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T29,0,10/26/2021,test,y,232,50,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,RAS10,0,12/13/2021,ras,y,280,42,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,C8,0,10/26/2021,control,y,232,50,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,C5,0,10/4/2021,control,y,210,68,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T20,0,8/23/2021,test,n,168,79,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,C2,0,9/13/2021,control,y,189,77,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,C14,0,12/6/2021,control,y,273,29,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,C11,0,11/15/2021,control,y,252,34,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T12,0,6/28/2021,test,n,112,74,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T6,0,5/17/2021,test,y,70,64,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T1,0,3/8/2021,test,n,0,54,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,RAS7,0,9/7/2021,ras,y,183,75,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,RAS4,0,6/21/2021,ras,n,105,68,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T3,0,4/26/2021,test,n,49,61,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,C9,0,11/1/2021,control,y,238,42,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,C6,0,10/11/2021,control,y,217,70,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T21,0,8/30/2021,test,n,175,77,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,C3,0,9/21/2021,control,y,197,67,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,C15,0,12/13/2021,control,y,280,42,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,C12,0,11/22/2021,control,y,259,30,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T13,0,7/6/2021,test,n,120,84,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T7,0,5/24/2021,test,y,77,74,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T8,0,6/1/2021,test,y,85,66,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T9,0,6/7/2021,test,y,91,76,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T34,0,11/29/2021,test,y,266,35,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T31,0,11/8/2021,test,y,245,56,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T32,0,11/15/2021,test,y,252,34,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T33,0,11/22/2021,test,y,259,30,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T25,0,9/27/2021,test,y,203,72,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T22,0,9/7/2021,test,y,183,75,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T23,0,9/13/2021,test,y,189,77,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T24,0,9/21/2021,test,y,197,67,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T17,0,8/2/2021,test,n,147,71,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T14,0,7/12/2021,test,n,126,71,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T15,0,7/19/2021,test,n,133,76,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T16,0,7/26/2021,test,n,140,83,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T35,0,12/13/2021,test,y,280,42,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T36,0,1/12/2022,test,y,310,37,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T26,0,10/4/2021,test,y,210,68,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T27,0,10/11/2021,test,y,217,70,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T18,0,8/9/2021,test,n,154,76,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
eca049cbc6c5f7e8e62e428ddbb6f33a,T19,0,8/16/2021,test,n,161,73,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA
